Item_Fat_Content,Item_Identifier,Item_MRP,Item_Outlet_Sales,Item_Type,Item_Visibility,Item_Weight,Outlet_Identifier,Outlet_Location_Type,Outlet_Size,Outlet_Type,Store_Age
0,487,79.4302,1743.0644,5,0.026299797000000003,14.3,1,2,0,1,33
0,1436,105.6938,214.3876,11,0.159394437,12.792854228644991,4,0,2,0,35
0,765,88.28299999999999,1797.66,13,0.0,15.35,8,0,2,1,23
0,1138,182.5292,2736.438,4,0.0,17.7,1,2,0,1,33
1,314,175.6054,2451.4756,6,0.10377827,15.2,8,0,2,1,23
1,740,35.0874,352.874,0,0.045522854,9.8,2,1,1,1,13
0,950,125.5678,2543.356,5,0.09533143300000001,12.792854228644991,5,2,1,3,35
1,1063,179.766,3056.022,13,0.0,15.25,3,2,1,2,11
0,1222,165.6868,3111.9492,13,0.105472205,17.6,2,1,1,1,13
1,149,121.0072,2082.6224,6,0.030938774,7.55,6,1,2,1,16
0,1046,127.102,3415.554,0,0.026174636,12.792854228644991,5,2,1,3,35
1,775,254.7014,3570.0196,3,0.160671255,19.7,6,1,2,1,16
1,1104,65.7484,391.4904,13,0.070243155,13.0,1,2,0,1,33
1,1081,109.95700000000001,4504.137,6,0.038313981000000004,12.792854228644991,5,2,1,3,35
1,1167,113.8834,1382.2008,3,0.17054823800000002,11.8,9,0,1,1,21
0,430,233.6616,2577.9776,0,0.060794097000000005,20.35,9,0,1,1,21
0,593,90.3488,996.0368,13,0.036446751,16.85,9,0,1,1,21
0,102,94.0436,1134.5232,14,0.061188147000000005,7.63,7,1,1,1,18
0,698,195.3452,1761.7068,0,0.05488482099999999,15.75,1,2,0,1,33
1,1126,241.8196,4097.3332,0,0.026064486,18.2,8,0,2,1,23
1,843,164.921,2609.936,5,0.025936747000000003,13.85,9,0,1,1,21
0,466,132.9284,3295.71,6,0.035949725,10.895,2,1,1,1,13
0,238,242.9854,2175.1686,4,0.045168898,15.6,3,2,1,2,11
0,1342,181.46599999999998,3775.086,9,0.04767798,11.3,1,2,0,1,33
0,1547,111.6544,1565.9616,8,0.058812134,20.0,2,1,1,1,13
1,837,112.9544,2908.2144,13,0.018667601000000002,19.35,2,1,1,1,13
0,637,221.5798,5509.495,13,0.087646694,15.6,1,2,0,1,33
0,729,159.4578,160.4578,13,0.19033746,12.792854228644991,4,0,2,0,35
1,728,118.4808,1640.5312,6,0.045165795999999994,10.195,3,2,1,2,11
0,730,164.8526,2631.2416,13,0.039385518,12.792854228644991,5,2,1,3,35
1,807,183.8608,2572.6512,13,0.010914988,9.5,6,1,2,1,16
0,731,43.3086,624.5204,0,0.034203092000000004,12.792854228644991,5,2,1,3,35
1,490,229.7668,3916.2356,13,0.085268317,10.65,9,0,1,1,21
1,521,215.5218,4915.6014,3,0.08435471300000001,12.792854228644991,5,2,1,3,35
0,1022,40.8454,587.2356,6,0.028571132000000003,7.35,1,2,0,1,33
0,25,179.7634,1817.634,14,0.037383778,15.7,3,2,1,2,11
0,1132,227.27200000000002,7017.531999999999,6,0.042354152,12.792854228644991,5,2,1,3,35
0,429,39.4164,154.4656,15,0.043410693,15.85,3,2,1,2,11
1,689,231.1984,5097.3648,13,0.056872392,13.8,8,0,2,1,23
1,1056,79.8644,785.6439999999999,0,0.051573903,9.195,1,2,0,1,33
0,156,248.8092,5976.2208,4,0.016113019,9.3,2,1,1,1,13
0,480,242.9512,4847.024,10,0.052295514,15.1,1,2,0,1,33
0,1131,234.4958,1635.8706,6,0.09712786699999999,19.1,3,2,1,2,11
1,727,172.4106,4277.765,5,0.077284566,11.6,9,0,1,1,21
0,1422,98.6384,1970.7679999999998,8,0.046653872,7.27,7,1,1,1,18
0,1441,62.5168,1534.0032,8,0.02775746,19.35,9,0,1,1,21
0,576,186.7898,561.2694,6,0.0,9.695,0,2,1,0,22
0,1330,94.1462,832.9158,9,0.0,20.2,8,0,2,1,23
0,129,154.6998,3229.7958,7,0.003574698,12.792854228644991,5,2,1,3,35
1,181,164.12099999999998,2773.0570000000002,0,0.11733375,10.5,2,1,1,1,13
1,1182,92.3488,1177.1344,6,0.081684728,12.5,1,2,0,1,33
0,1232,81.825,83.225,13,0.07926174400000001,12.792854228644991,4,0,2,0,35
0,229,256.0672,2045.3376,4,0.030410272999999998,17.75,1,2,0,1,33
0,1482,264.8884,2914.8724,8,0.069938838,9.0,2,1,1,1,13
0,9,190.4188,952.0939999999999,14,0.037885682999999996,17.85,9,0,1,1,21
1,741,41.548,79.896,3,0.235183205,12.792854228644991,4,0,2,0,35
0,41,175.2396,2093.2752,7,0.123151947,4.61,3,2,1,2,11
1,231,186.8556,7322.4684,6,0.074565098,8.75,1,2,0,1,33
1,809,35.2874,388.1614,1,0.169137707,7.155,2,1,1,1,13
1,1198,182.0608,7717.9536,10,0.0,12.792854228644991,5,2,1,3,35
0,1195,71.33800000000001,1098.57,0,0.009429611999999999,12.3,7,1,1,1,18
0,1392,44.9086,802.9548,8,0.07107667200000001,7.93,1,2,0,1,33
0,131,34.9532,539.298,7,0.070234306,8.01,6,1,2,1,16
0,554,217.185,432.77,13,0.043663452,9.8,0,2,1,0,22
1,472,199.3426,395.4852,10,0.059110912,12.792854228644991,4,0,2,0,35
0,108,190.453,379.506,14,0.0,5.0,0,2,1,0,22
0,1438,150.9024,303.6048,8,0.042324556,19.6,0,2,1,0,22
0,1300,36.3506,872.8638,8,0.012657493999999998,16.5,9,0,1,1,21
0,1075,61.0194,1052.6298,1,0.048857925,12.6,9,0,1,1,21
0,477,140.2496,2681.8424,3,0.09018502699999999,14.1,2,1,1,1,13
0,1546,144.947,3435.528,9,0.015186146000000001,6.38,9,0,1,1,21
1,1038,194.2794,4291.7468,4,0.0,20.25,9,0,1,1,21
0,1129,159.7578,641.8312,10,0.155541973,12.792854228644991,5,2,1,3,35
0,1325,190.85299999999998,4364.319,9,0.052502049,12.3,8,0,2,1,23
0,264,114.8518,2163.1842,6,0.172596885,15.6,8,0,2,1,23
0,267,229.4694,5937.6044,13,0.118868155,15.0,6,1,2,1,16
0,1373,98.4042,1388.8588,8,0.037639672,11.6,9,0,1,1,21
1,1206,164.7184,495.3552,3,0.021031586,12.792854228644991,4,0,2,0,35
0,1391,83.9908,167.7816,11,0.06996801799999999,12.792854228644991,4,0,2,0,35
0,857,193.3794,4291.7468,1,0.087963415,17.85,2,1,1,1,13
1,915,108.757,1867.569,1,0.043885147,14.8,6,1,2,1,16
0,110,229.9694,4567.388,7,0.064163983,7.905,9,0,1,1,21
0,1236,51.235,49.935,4,0.0,12.792854228644991,4,0,2,0,35
1,340,165.5868,5404.9644,0,0.0,12.792854228644991,5,2,1,3,35
1,647,101.9674,1731.7458,10,0.02592132,11.8,6,1,2,1,16
0,1205,103.2332,1845.5976,0,0.023734872,14.0,8,0,2,1,23
1,171,123.0072,1960.1152,0,0.053921264,14.85,9,0,1,1,21
0,1383,143.447,2290.3520000000003,11,0.12077096300000001,7.39,3,2,1,2,11
0,267,229.9694,4339.0186,13,0.118791698,15.0,1,2,0,1,33
0,485,179.4344,6066.7696,3,0.034717799,12.792854228644991,5,2,1,3,35
0,787,108.0912,1965.4416,5,0.041823046,19.7,7,1,1,1,18
0,550,98.4042,99.2042,10,0.164724567,10.8,0,2,1,0,22
0,1434,184.0608,6431.628000000001,8,0.174336148,12.792854228644991,5,2,1,3,35
1,400,122.4098,3735.8038,0,0.006295472,12.792854228644991,5,2,1,3,35
1,990,189.1214,2261.0568,5,0.093463546,12.792854228644991,5,2,1,3,35
0,481,211.3586,422.1172,6,0.067520165,12.792854228644991,4,0,2,0,35
0,133,165.3158,334.2316,14,0.16118210300000002,9.6,0,2,1,0,22
0,294,59.6904,937.4464,5,0.053296868,10.695,8,0,2,1,23
1,754,62.9168,1086.5856,6,0.161474419,21.1,6,1,2,1,16
0,22,98.3042,198.4084,4,0.041740624,12.792854228644991,4,0,2,0,35
0,37,147.3102,291.6204,14,0.30654284800000003,12.792854228644991,4,0,2,0,35
0,21,111.286,2263.72,14,0.079293753,6.135,3,2,1,2,11
0,313,43.3454,922.7988,5,0.044472637,16.2,2,1,1,1,13
0,793,253.4724,2013.3792,0,0.073816097,15.7,7,1,1,1,18
1,1206,164.4184,2641.8944,3,0.012080016,17.2,2,1,1,1,13
0,1442,150.4708,2257.062,9,0.02859825,12.15,8,0,2,1,23
1,921,257.133,7433.656999999999,6,0.076944658,12.792854228644991,5,2,1,3,35
1,421,114.7518,455.4072,13,0.055084019000000005,8.63,0,2,1,0,22
1,462,182.5266,1290.9862,3,0.162093059,15.0,3,2,1,2,11
0,900,34.619,36.619,5,0.024546147999999997,12.792854228644991,4,0,2,0,35
0,1263,108.5596,1725.7536,0,0.118783796,12.792854228644991,5,2,1,3,35
1,416,86.6224,1619.2256,3,0.052836075999999996,8.975,7,1,1,1,18
0,411,64.7826,904.1564,10,0.037889224,12.15,6,1,2,1,16
0,899,143.7812,1994.7368,10,0.022587621000000002,6.895,2,1,1,1,13
0,593,92.5488,2625.9152,13,0.036213953,12.792854228644991,5,2,1,3,35
0,789,39.3138,974.7312,6,0.029779207000000002,8.325,6,1,2,1,16
0,5,153.1656,1853.5872,14,0.020693619,8.785,2,1,1,1,13
0,87,172.6764,6183.9504,4,0.042037073,12.792854228644991,5,2,1,3,35
1,542,163.9184,3137.2496,0,0.062516602,19.35,6,1,2,1,16
1,220,144.8102,291.6204,4,0.012620221000000001,17.5,0,2,1,0,22
1,700,72.4038,739.038,10,0.008615000000000001,16.75,2,1,1,1,13
1,502,161.5236,1772.3596,5,0.137618927,8.895,6,1,2,1,16
1,1226,122.4756,605.878,4,0.04758869599999999,7.71,8,0,2,1,23
0,1302,142.7786,144.4786,9,0.050790917000000005,12.792854228644991,4,0,2,0,35
1,373,124.1046,1120.5414,5,0.037864721000000004,15.7,8,0,2,1,23
0,302,217.685,2163.85,4,0.070551723,16.7,2,1,1,1,13
0,1419,76.1328,772.328,9,0.021326471,20.35,8,0,2,1,23
0,1431,100.1384,2167.8448,8,0.018955479,12.5,2,1,1,1,13
1,458,41.6796,495.3552,6,0.105666833,15.1,8,0,2,1,23
0,1303,43.4454,41.9454,9,0.040725405,14.0,0,2,1,0,22
0,107,39.6506,834.9132,7,0.072252888,8.365,2,1,1,1,13
1,633,177.5712,2636.5679999999998,2,0.061008889000000004,10.695,2,1,1,1,13
0,1524,259.5962,2848.9582,9,0.011007815,5.21,6,1,2,1,16
1,979,37.9532,575.2512,10,0.0,13.65,7,1,1,1,18
0,131,37.5532,1366.2216,7,0.070247589,8.01,8,0,2,1,23
1,671,104.09899999999999,412.796,5,0.030294931,5.88,9,0,1,1,21
0,1369,121.37299999999999,123.17299999999999,8,0.21051155800000002,5.615,0,2,1,0,22
0,183,87.0198,697.7584,3,0.0650227,19.7,9,0,1,1,21
1,343,60.0194,123.8388,4,0.173587926,12.792854228644991,4,0,2,0,35
1,312,110.85700000000001,1977.4260000000002,4,0.183579854,18.25,9,0,1,1,21
1,1238,189.7504,2492.7552,6,0.11367842199999999,15.35,3,2,1,2,11
0,154,39.9506,721.0614,3,0.078174543,12.792854228644991,5,2,1,3,35
0,972,101.2042,396.8168,6,0.027292686,10.3,1,2,0,1,33
1,979,35.1532,790.9704,10,0.026602089,13.65,8,0,2,1,23
0,306,95.9436,2741.7644,6,0.116226984,8.615,6,1,2,1,16
0,1207,87.8172,1070.6064,4,0.13122139300000002,5.8,7,1,1,1,18
0,282,36.2506,834.9132,6,0.035409328,8.3,9,0,1,1,21
0,1308,210.4902,3610.6334,9,0.0,16.0,7,1,1,1,18
0,194,247.2776,5944.2624,5,0.083327693,5.155,9,0,1,1,21
1,874,49.8008,1062.6168,13,0.08125293,8.895,7,1,1,1,18
1,1220,63.7194,1362.2268,6,0.0,15.1,3,2,1,2,11
0,913,144.847,1717.764,13,0.103422709,15.5,6,1,2,1,16
0,1140,100.9042,2083.2882,5,0.125688044,6.325,3,2,1,2,11
1,687,145.8786,288.9572,6,0.18744331399999997,12.792854228644991,4,0,2,0,35
0,1152,89.3172,2051.9956,6,0.04295842,9.3,6,1,2,1,16
0,1317,49.0034,826.2578,9,0.034938717,12.792854228644991,5,2,1,3,35
0,1266,149.2392,4026.7584,8,0.045603215,20.6,3,2,1,2,11
1,1199,49.6692,788.3072,5,0.085834992,15.5,8,0,2,1,23
0,1538,105.6622,1693.7952,9,0.048050783,9.195,6,1,2,1,16
0,559,258.2646,5410.9566,5,0.06558990599999999,5.695,8,0,2,1,23
0,488,113.2834,4376.9692,6,0.17352903600000003,12.792854228644991,5,2,1,3,35
1,925,188.0556,938.778,1,0.029492018,5.94,3,2,1,2,11
0,712,45.906000000000006,1118.5439999999999,6,0.121225455,6.36,2,1,1,1,13
0,89,160.9236,2255.7304,14,0.11447535699999999,12.792854228644991,5,2,1,3,35
1,1068,123.9704,2253.0672,4,0.0,4.805,7,1,1,1,18
0,1370,254.8698,4819.7262,9,0.060927824000000005,14.85,1,2,0,1,33
0,1401,161.621,2120.573,11,0.019459163999999998,14.5,1,2,0,1,33
1,515,77.896,1278.336,3,0.050070475999999996,10.3,8,0,2,1,23
0,356,37.9532,1078.596,15,0.06227604,12.15,6,1,2,1,16
0,659,120.3124,474.0496,13,0.046217345,11.5,7,1,1,1,18
0,1286,174.0422,1724.422,9,0.177270016,19.1,8,0,2,1,23
1,675,168.7132,338.2264,13,0.080127283,12.792854228644991,4,0,2,0,35
1,976,265.1568,2109.2544,0,0.076059648,15.5,3,2,1,2,11
0,846,110.35700000000001,3185.853,13,0.026788937000000002,7.31,8,0,2,1,23
0,756,257.3672,2045.3376,13,0.089197963,18.7,1,2,0,1,33
0,957,107.02799999999999,2876.256,3,0.151279591,7.0,1,2,0,1,33
0,543,121.14399999999999,1438.128,3,0.112203445,12.5,6,1,2,1,16
0,1391,84.0908,419.454,11,0.039961837,9.395,8,0,2,1,23
1,1148,45.9376,575.2512,4,0.048207017000000005,10.5,8,0,2,1,23
1,912,262.1252,786.9756,6,0.064871045,5.785,0,2,1,0,22
1,988,120.7782,1072.6038,4,0.042685217000000004,16.7,9,0,1,1,21
1,833,214.4218,5343.045,5,0.10518127699999999,5.845,9,0,1,1,21
0,190,235.8932,942.7728,13,0.103751236,9.395,8,0,2,1,23
0,485,179.8344,1249.0408,3,0.035028853,5.94,3,2,1,2,11
0,996,97.8384,2069.3064,0,0.046262200999999996,6.15,6,1,2,1,16
0,430,234.2616,4687.232,0,0.060688248,20.35,6,1,2,1,16
1,438,141.8838,280.9676,3,0.078347922,17.1,0,2,1,0,22
0,803,192.2478,7943.6598,2,0.088828418,12.792854228644991,5,2,1,3,35
0,1085,36.7164,849.5608,0,0.081944045,5.765,1,2,0,1,33
0,619,107.7938,2251.0698,10,0.123726711,12.65,2,1,1,1,13
1,233,140.0154,3119.9388,13,0.013485235,10.5,1,2,0,1,33
0,826,260.2962,1035.9848,13,0.077659918,18.25,1,2,0,1,33
0,858,149.8024,1821.6288,0,0.0,11.65,3,2,1,2,11
0,1257,110.2886,778.3202,5,0.100074524,19.2,8,0,2,1,23
0,25,182.7634,3453.5046,14,0.037289996,15.7,9,0,1,1,21
1,515,80.096,239.688,3,0.050028809,10.3,1,2,0,1,33
0,1543,56.893,1188.453,8,0.077234113,13.65,8,0,2,1,23
0,1445,108.8596,970.7364,8,0.016197216,16.6,1,2,0,1,33
0,570,258.462,4673.916,13,0.051571772,9.6,7,1,1,1,18
1,499,50.5666,922.7988,0,0.055672032,11.85,1,2,0,1,33
1,1156,154.1656,617.8624,0,0.066336811,12.792854228644991,4,0,2,0,35
0,1345,141.2154,709.077,8,0.032672263,8.6,9,0,1,1,21
1,612,213.9876,2143.876,4,0.047491371,20.7,8,0,2,1,23
1,983,35.7558,577.2486,13,0.077154417,11.8,2,1,1,1,13
1,150,162.5526,328.9052,6,0.08769263599999999,12.792854228644991,4,0,2,0,35
1,544,255.9356,4832.3764,4,0.074221559,12.6,3,2,1,2,11
0,73,77.667,2220.4429999999998,4,0.092834313,20.7,9,0,1,1,21
0,1469,41.6112,255.6672,9,0.020571083,15.85,3,2,1,2,11
0,1536,163.6526,1151.1682,9,0.005978595,6.36,8,0,2,1,23
1,832,156.6314,1241.0512,10,0.033489978999999996,9.3,9,0,1,1,21
0,690,157.6604,316.9208,0,0.16660951699999998,12.792854228644991,4,0,2,0,35
0,445,157.0288,2985.4472,0,0.021552357,20.7,2,1,1,1,13
0,1207,88.7172,3301.0364,4,0.13032165199999998,12.792854228644991,5,2,1,3,35
1,938,120.344,1797.66,4,0.068059156,18.85,9,0,1,1,21
0,1288,176.6344,2676.5159999999996,9,0.027573983,16.6,6,1,2,1,16
0,1311,170.8448,4942.8992,9,0.103442268,12.5,8,0,2,1,23
0,109,83.825,1414.825,4,0.0,7.02,2,1,1,1,13
0,590,45.906000000000006,885.5139999999999,5,0.16831267800000002,12.85,1,2,0,1,33
1,802,36.2848,1155.8288,0,0.162205516,7.855,3,2,1,2,11
1,895,113.4518,1593.9252,13,0.076744561,19.35,6,1,2,1,16
0,673,184.8266,2766.3990000000003,6,0.015591925,17.5,7,1,1,1,18
1,1233,187.62400000000002,1491.392,0,0.067639698,17.75,7,1,1,1,18
0,119,143.4812,854.8872,14,0.056516755999999994,13.15,9,0,1,1,21
1,413,173.7764,4637.9628,12,0.140213762,5.365,6,1,2,1,16
0,395,187.5898,2432.1674,5,0.0060750069999999995,13.1,7,1,1,1,18
0,823,97.0068,1944.136,5,0.022612742,7.075,7,1,1,1,18
0,388,180.5292,2189.1504,5,0.06677066400000001,9.3,6,1,2,1,16
0,946,37.2874,176.437,0,0.186250852,12.3,0,2,1,0,22
1,440,95.8726,1076.5986,5,0.016639482,16.2,1,2,0,1,33
0,1385,244.0144,5635.3312,9,0.040599962999999996,18.85,2,1,1,1,13
0,131,34.2532,467.3916,7,0.070533748,8.01,3,2,1,2,11
1,592,38.748000000000005,79.896,13,0.01251245,12.792854228644991,4,0,2,0,35
1,1121,183.495,4577.375,6,0.022807826,12.792854228644991,5,2,1,3,35
1,1080,93.0804,826.9236,5,0.041474232,17.35,8,0,2,1,23
1,876,222.5088,7158.6816,1,0.055289464,12.792854228644991,5,2,1,3,35
0,1558,163.4552,2599.2832,9,0.083698962,14.65,3,2,1,2,11
0,450,96.541,3765.099,6,0.076045655,12.8,6,1,2,1,16
0,1455,158.363,4068.038,8,0.116366304,12.792854228644991,5,2,1,3,35
0,564,147.7734,2078.6276,3,0.053279839,6.65,6,1,2,1,16
0,1323,35.6874,952.7598,9,0.021648305,6.675,1,2,0,1,33
1,1099,176.83700000000002,1411.496,10,0.037060755,6.69,3,2,1,2,11
1,1146,223.1404,450.0808,0,0.22460739899999999,12.792854228644991,4,0,2,0,35
1,308,171.7448,4431.5648,15,0.14269958800000002,7.6,7,1,1,1,18
0,808,110.6544,1901.5248,13,0.10372663900000001,7.51,1,2,0,1,33
1,353,62.4194,2291.0178,6,0.158424516,12.792854228644991,5,2,1,3,35
1,1198,185.7608,1470.0864,10,0.08234117,12.792854228644991,4,0,2,0,35
1,396,156.863,2972.797,5,0.08784714099999999,11.0,8,0,2,1,23
0,1477,194.71099999999998,196.41099999999997,9,0.158562708,12.792854228644991,4,0,2,0,35
1,1163,95.8068,1263.6884,13,0.047458754000000006,17.25,3,2,1,2,11
0,247,208.9928,9678.0688,5,0.015385857,12.792854228644991,5,2,1,3,35
0,121,150.6682,457.4046,14,0.047377447,12.792854228644991,4,0,2,0,35
0,712,45.406000000000006,1118.5439999999999,6,0.120443298,6.36,1,2,0,1,33
0,1429,163.2526,1480.0734,8,0.032229348,11.15,1,2,0,1,33
1,527,104.5332,2563.33,0,0.127638966,12.792854228644991,5,2,1,3,35
0,1322,170.5422,3103.9596,9,0.047473135,18.0,7,1,1,1,18
1,1020,158.8288,1414.1592,5,0.149986868,7.825,6,1,2,1,16
0,1370,254.2698,1775.6886,9,0.102065622,14.85,0,2,1,0,22
0,1123,174.937,176.437,13,0.11424304800000001,12.792854228644991,4,0,2,0,35
1,464,83.7592,1403.5064,5,0.019183756,20.5,1,2,0,1,33
0,934,60.622,778.9860000000001,13,0.112324552,10.395,7,1,1,1,18
0,42,36.019,73.238,14,0.068153091,12.792854228644991,4,0,2,0,35
1,426,60.8536,918.804,6,0.071597469,13.3,7,1,1,1,18
1,416,83.6224,3494.1184,3,0.052473797,12.792854228644991,5,2,1,3,35
1,895,114.8518,1707.777,13,0.076914745,19.35,7,1,1,1,18
1,763,102.1332,1743.0644,6,0.079837509,16.5,9,0,1,1,21
1,1069,102.8306,1986.0814,10,0.024520853999999998,5.63,1,2,0,1,33
0,987,58.9246,926.7936,3,0.02678995,12.35,3,2,1,2,11
0,1468,116.4492,2780.3808,8,0.024432767,9.8,7,1,1,1,18
1,1198,181.9608,2388.8904,10,0.047220267999999996,5.305,3,2,1,2,11
1,147,146.3102,3645.255,4,0.045534457,18.5,9,0,1,1,21
1,428,156.1972,1869.5664,13,0.0,10.695,8,0,2,1,23
0,1277,86.4882,1631.8758,9,0.090806457,6.525,2,1,1,1,13
1,472,198.1426,3757.1094,10,0.033813351,12.35,9,0,1,1,21
0,1479,261.091,2366.919,9,0.031730739,7.935,6,1,2,1,16
1,1119,47.1744,90.5488,10,0.102262138,15.85,0,2,1,0,22
0,1369,121.973,2463.46,8,0.0,5.615,8,0,2,1,23
0,439,90.78299999999999,1258.362,5,0.052511611,10.5,1,2,0,1,33
1,187,223.8088,5592.72,6,0.056713056,12.792854228644991,5,2,1,3,35
0,883,182.7292,4925.5884,6,0.053950661,8.85,9,0,1,1,21
1,892,180.3318,2345.6134,6,0.044192372,13.1,8,0,2,1,23
0,162,101.3016,2327.6368,0,0.046958533,12.792854228644991,5,2,1,3,35
0,1502,140.2496,2681.8424,9,0.055829496,15.1,6,1,2,1,16
1,324,184.4924,3146.5708,15,0.13498355,17.7,1,2,0,1,33
0,345,49.7692,837.5764,6,0.0,14.65,7,1,1,1,18
0,1059,165.7842,2652.5472,10,0.032538896,16.35,8,0,2,1,23
0,573,264.5884,5829.7448,4,0.005264755,19.85,2,1,1,1,13
1,849,43.5454,838.908,0,0.12183295599999999,6.715,7,1,1,1,18
0,1000,192.5478,2906.217,5,0.037403973,20.85,8,0,2,1,23
1,997,79.796,4074.696,3,0.10400212,12.792854228644991,5,2,1,3,35
0,1055,85.3566,1775.6886,1,0.05416243900000001,17.1,1,2,0,1,33
0,358,258.6304,516.6608,5,0.023876707999999996,12.792854228644991,4,0,2,0,35
0,1130,147.805,1947.465,5,0.065797601,17.85,6,1,2,1,16
0,1375,45.077,605.878,8,0.047857804000000004,19.6,1,2,0,1,33
0,1382,125.9336,7158.6816,9,0.048703432000000005,12.792854228644991,5,2,1,3,35
0,1467,41.7112,383.5008,9,0.006765149,12.5,8,0,2,1,23
1,1119,45.6744,633.8416,10,0.06121988,15.85,7,1,1,1,18
1,845,227.4694,3197.1716,6,0.0,6.78,8,0,2,1,23
1,1120,47.6376,335.5632,5,0.041563696000000004,19.6,6,1,2,1,16
0,64,171.7738,2432.8332,14,0.098457814,17.5,2,1,1,1,13
0,729,160.9578,1444.1202,13,0.108930629,20.75,7,1,1,1,18
0,285,254.704,3036.048,15,0.03046847,12.792854228644991,5,2,1,3,35
0,126,189.1846,382.1692,7,0.073288275,9.3,0,2,1,0,22
0,1292,242.4196,5543.4508,8,0.097692448,17.75,6,1,2,1,16
0,265,171.5106,1539.9954,6,0.135944247,17.0,9,0,1,1,21
1,1104,63.6484,65.2484,13,0.123089128,12.792854228644991,4,0,2,0,35
1,762,110.1544,1230.3984,5,0.034328578,4.555,1,2,0,1,33
1,621,225.5088,1342.2528,6,0.089688978,10.1,0,2,1,0,22
1,1060,119.7466,2003.3922,5,0.121709653,20.7,9,0,1,1,21
0,5,153.0656,4170.5712,14,0.020618957,8.785,7,1,1,1,18
0,1292,239.3196,723.0588,8,0.163548055,17.75,0,2,1,0,22
0,1048,54.9956,109.1912,4,0.17819286399999998,12.792854228644991,4,0,2,0,35
1,216,129.2626,1311.626,0,0.048625599000000005,5.465,7,1,1,1,18
0,75,89.5856,175.7712,4,0.170213676,12.792854228644991,4,0,2,0,35
0,1053,187.4556,7510.224,13,0.044829295,12.792854228644991,5,2,1,3,35
0,1381,156.9604,1584.604,8,0.11338767699999999,12.792854228644991,5,2,1,3,35
0,978,249.575,499.35,4,0.058168807,17.75,0,2,1,0,22
1,440,97.4726,1174.4712,5,0.016650191,16.2,6,1,2,1,16
1,786,79.2276,649.8208,10,0.151044881,20.35,6,1,2,1,16
0,1249,115.4808,820.2656,6,0.038948125,8.185,2,1,1,1,13
0,636,88.18299999999999,719.064,6,0.020688968999999998,20.5,3,2,1,2,11
0,1443,64.3168,703.0848,8,0.11224978099999999,8.42,6,1,2,1,16
0,425,141.81799999999998,838.908,5,0.046116319,10.0,2,1,1,1,13
0,937,122.4072,2572.6512,3,0.050957715,7.5,3,2,1,2,11
0,641,177.6002,8417.7094,4,0.053211728,12.792854228644991,5,2,1,3,35
0,1095,43.8454,671.1264,1,0.011111713999999998,10.6,7,1,1,1,18
1,284,177.2344,892.172,13,0.077029195,20.6,0,2,1,0,22
0,434,230.801,5283.1230000000005,6,0.017344678999999998,12.792854228644991,5,2,1,3,35
0,59,153.9972,1246.3776,14,0.019457372,16.2,3,2,1,2,11
1,967,183.5924,2406.2012,3,0.012063121000000001,20.25,2,1,1,1,13
0,1551,36.6506,493.3578,8,0.079755214,12.15,3,2,1,2,11
0,994,125.9046,4482.1656,13,0.074830794,12.792854228644991,5,2,1,3,35
0,202,88.5198,1133.8574,4,0.044917289000000006,8.21,6,1,2,1,16
1,399,57.7588,57.2588,13,0.018310141999999998,6.63,0,2,1,0,22
1,459,101.8332,2255.7304,13,0.041247932,6.935,1,2,0,1,33
1,246,88.25399999999999,2510.0660000000003,4,0.0204702,12.792854228644991,5,2,1,3,35
1,462,185.8266,1844.266,3,0.161404914,15.0,6,1,2,1,16
0,1552,255.4698,5073.396,9,0.186067862,7.825,8,0,2,1,23
0,524,61.4536,428.7752,6,0.057792342999999996,10.695,8,0,2,1,23
0,81,162.0578,3209.156,7,0.0,18.85,6,1,2,1,16
1,16,53.2614,386.8298,14,0.061270647000000004,12.1,9,0,1,1,21
1,1168,261.091,3418.883,4,0.087823675,8.945,7,1,1,1,18
1,416,86.6224,1704.4479999999999,3,0.05281112,8.975,9,0,1,1,21
0,1328,124.4046,1120.5414,9,0.112495847,20.2,9,0,1,1,21
1,711,80.696,559.2719999999999,6,0.029100745,6.76,3,2,1,2,11
0,1506,168.1474,4211.185,9,0.019546214,9.0,7,1,1,1,18
0,1328,123.1046,1120.5414,9,0.112549008,20.2,7,1,1,1,18
0,1269,189.1872,567.2616,9,0.0,19.0,8,0,2,1,23
1,374,129.431,3505.437,5,0.019917598,15.1,1,2,0,1,33
0,477,142.7496,3528.74,3,0.089817198,14.1,9,0,1,1,21
1,1212,94.9752,1342.2528,13,0.121442754,20.2,9,0,1,1,21
1,939,232.9616,3515.4240000000004,10,0.069250192,12.792854228644991,5,2,1,3,35
0,645,92.712,3635.268,13,0.159193194,12.792854228644991,5,2,1,3,35
0,1298,98.1726,978.7260000000001,9,0.0,12.792854228644991,5,2,1,3,35
1,516,183.3608,6064.1064,4,0.023209537000000002,12.792854228644991,5,2,1,3,35
0,1519,108.8938,3644.5892,8,0.148372897,20.25,7,1,1,1,18
0,927,187.7214,188.4214,3,0.0,14.85,0,2,1,0,22
0,1439,149.7366,151.1366,9,0.065689432,20.7,0,2,1,0,22
1,733,122.1388,2352.9372,10,0.061301149000000006,5.15,7,1,1,1,18
0,1397,43.2796,41.2796,9,0.117825569,12.792854228644991,4,0,2,0,35
1,552,124.3072,5022.7952,6,0.04152307,12.6,1,2,0,1,33
